39.94,32.25,-60.86,0,0,0,6,0,0,22,0,0,0,0
23.37,22.65,-0.82,7,0,0,0,0,0,22,0,0,0,0
18.7,5.55,-17.8,0,0,0,0,0,0,22,8,0,0,0
21.13,-9.09,-14.41,0,8,0,0,0,0,22,0,0,0,0
23.67,23.17,1.85,8,0,0,0,0,0,22,0,0,0,0
41.73,28.98,-59.17,0,0,0,8,0,0,22,0,0,0,0
23.72,22.52,4.13,9,0,0,0,0,0,22,0,0,0,0
17.4,1.88,-8.44,0,0,0,0,0,0,22,10,0,0,0
23.42,-13.89,-10.89,0,10,0,0,0,0,22,0,0,0,0
22.64,15.81,8.06,10,0,0,0,0,0,22,0,0,0,0
44.67,26.13,-57.68,0,0,0,10,0,0,22,0,0,0,0
23.43,18.7,8.91,11,0,0,0,0,0,22,0,0,0,0
18.28,3.05,-10.94,0,0,0,0,0,0,22,12,0,0,0
22.7,-16.49,-5.95,0,12,0,0,0,0,22,0,0,0,0
23.28,17.32,9.67,12,0,0,0,0,0,22,0,0,0,0
46.44,23.56,-56.12,0,0,0,12,0,0,22,0,0,0,0
23.18,14.54,9.47,13,0,0,0,0,0,22,0,0,0,0
18.05,-6.57,-1.26,0,14,0,0,0,0,22,0,0,0,0
17.28,1.02,-6.17,0,0,0,0,0,0,22,14,0,0,0
48.45,20.37,-54.17,0,0,0,14,0,0,22,0,0,0,0
16.91,-0.1,-2.68,0,0,0,0,0,0,22,16,0,0,0
19.83,-12.62,0.44,0,16,0,0,0,0,22,0,0,0,0
50.02,19.75,-53.47,0,0,0,16,0,0,22,0,0,0,0
18.57,0.44,-5.75,0,0,0,0,0,0,22,18,0,0,0
20.47,-14.03,1.77,0,18,0,0,0,0,22,0,0,0,0
52.21,20.11,-51.11,0,0,0,18,0,0,22,0,0,0,0
17.07,0.2,-2.63,0,0,0,0,0,0,22,20,0,0,0
24.44,-18.95,4.67,0,20,0,0,0,0,22,0,0,0,0
52.5,17.43,-51.87,0,0,0,20,0,0,22,0,0,0,0
18.36,3.57,-5.34,0,0,0,0,0,0,22,22,0,0,0
20.39,-12.88,3.63,0,22,0,0,0,0,22,0,0,0,0
53.66,16.43,-51.04,0,0,0,22,0,0,22,0,0,0,0
17.14,0.3,-2.08,0,0,0,0,0,0,22,24,0,0,0
18.21,-6.9,2.07,0,24,0,0,0,0,22,0,0,0,0
54.77,14.76,-49.67,0,0,0,24,0,0,22,0,0,0,0
18.82,-8.12,2.72,0,26,0,0,0,0,22,0,0,0,0
18.09,4.55,-0.05,0,0,0,0,0,0,22,26,0,0,0
55.74,14.22,-49.13,0,0,0,26,0,0,22,0,0,0,0
99.25,-1.31,3.7,0,0,0,22,0,0,0,0,0,0,0
79.21,-1.96,1.42,0,0,0,22,0,0,0,1,0,0,0
69,-1.83,0.2,0,0,0,22,0,0,0,2,0,0,0
63.41,-1.82,-0.15,0,0,0,22,0,0,0,3,0,0,0
59.16,-2.05,-0.9,0,0,0,22,0,0,0,4,0,0,0
55.56,-1.97,-1.1,0,0,0,22,0,0,0,5,0,0,0
53.16,-1.47,-1.25,0,0,0,22,0,0,0,6,0,0,0
50.73,-1.59,-1.45,0,0,0,22,0,0,0,7,0,0,0
48.72,-1.39,-1.66,0,0,0,22,0,0,0,8,0,0,0
46.86,-1.28,-1.68,0,0,0,22,0,0,0,9,0,0,0
45.21,-1.2,-1.81,0,0,0,22,0,0,0,10,0,0,0
44.83,-0.33,-1.61,0,0,0,22,0,0,0,11,0,0,0
42.63,-0.86,-2.12,0,0,0,22,0,0,0,12,0,0,0
41.08,-1.07,-2.05,0,0,0,22,0,0,0,13,0,0,0
99.42,-1.73,3.43,0,0,0,35,0,0,0,0,0,0,0
77.76,-1.94,0.7,0,0,0,35,0,0,0,2,0,0,0
69.58,-1.8,-0.07,0,0,0,35,0,0,0,4,0,0,0
65.04,-1.69,-0.62,0,0,0,35,0,0,0,6,0,0,0
62.32,-1.58,-0.94,0,0,0,35,0,0,0,8,0,0,0
59.57,-1.85,-1.07,0,0,0,35,0,0,0,10,0,0,0
57.07,-1.72,-1.42,0,0,0,35,0,0,0,12,0,0,0
99.77,-1.48,3.44,0,0,0,44,0,0,0,0,0,0,0
83,-2,1.21,0,0,0,44,0,0,0,1,0,0,0
74.93,-1.91,0.32,0,0,0,44,0,0,0,2,0,0,0
70.64,-1.83,-0.21,0,0,0,44,0,0,0,3,0,0,0
66.56,-1.9,-0.55,0,0,0,44,0,0,0,4,0,0,0
63.96,-1.65,-0.92,0,0,0,44,0,0,0,5,0,0,0
61.65,-1.88,-0.99,0,0,0,44,0,0,0,6,0,0,0
